"Stop ID","Stop Name","Latitude","Longitude","2022_Avg_Board","2022_Avg_Alight","2022_Max_Number_of_Days","2023_Avg_Board","2023_Avg_Alight","2023_Max_Number_of_Days","2021_Avg_Board","2021_Avg_Alight","2021_Max_Number_of_Days","2020_Avg_Board","2020_Avg_Alight","2020_Max_Number_of_Days","2019_Avg_Board","2019_Avg_Alight","2019_Max_Number_of_Days","2018_Avg_Board","2018_Avg_Alight","2018_Max_Number_of_Days","2017_Avg_Board","2017_Avg_Alight","2017_Max_Number_of_Days","Nearest_In","routes","Direction","Trans_P","Frequency_AM_Peak","Frquency_Midday","Frequency_PM_Peak","Frequency_Evening","Frequency_Late_Night"
"45200","Sharon Lakes Rd & Oak Meadow Ct",35.12519,-80.87117,145.9167,95.08333,31,341.4545,111.1818,31,205.3333,105.5,31,394.6667,169.0833,31,625.4167,262,31,453.75,232.6667,31,493.6667,227,31,"OAK MEADOW & ANDOVER WOODS","12","inbound","not a transfer point",1,1,1,2,0
"45205","WT Harris Blvd & Trysting Rd",35.21873,-80.72281,42.33333,35.08333,31,95.45455,52.36364,31,24.08333,29,31,32.08333,64.58333,31,89.58333,119.6667,31,81.58333,121.5,31,76.58333,172.5833,31,"TRYSTING & DELTA LANDING","3","inbound","not a transfer point",2,2,2,2,2
"45210","WT Harris Blvd & Trysting Rd",35.21875,-80.72262,65.5,39.16667,31,88.72727,61.90909,31,30.66667,23.83333,31,52,45.58333,31,144.6667,111.0833,31,138.0833,77.08333,31,186.9167,57.16667,31,"TRYSTING & DELTA LANDING","3","outbound","not a transfer point",2,2,2,2,0
"45215","WT Harris Blvd & Delta Landing Rd",35.21658,-80.72272,11.66667,5.833333,31,10,11,31,6.916667,2.416667,31,4.166667,10,31,21.83333,29.83333,31,8.5,30.58333,31,3.333333,27.5,31,"TRYSTING & DELTA LANDING","3","inbound","not a transfer point",2,2,2,2,2
"45220","Hickory Grove Rd & WT Harris Blvd",35.22356,-80.72386,105.9167,37.08333,31,139.5455,62.72727,31,83.16667,40.25,31,139,31.33333,31,207.0833,72.91667,31,176.0833,79.08333,31,166.6667,92.33333,31,"W T HARRIS & SUSAN","222","outbound","not a transfer point",1,1,1,1,0
"45221","Albemarle Rd & Farm Pond Ln",35.20289,-80.73787,651.3333,2254.417,31,751.2727,3003,31,556.1667,1882.75,31,713.9167,2242.667,31,936,3515.5,31,1004.333,3689.167,31,964.5,3166.75,31,"FARM POND & WINTERHAVEN","221, 40x, 46x, 9","outbound","transfer point",7,8,8,8,2
"45225","WT Harris Blvd & Delta Crossing Ln",35.21362,-80.7254,132.5,115.0833,31,148.4545,188.8182,31,100.3333,75.5,31,39.66667,69.25,31,102.75,172.1667,31,103.1667,208.75,31,79.58333,170.6667,31,"DELTA LANDING & DELTA CROSSING","3","inbound","not a transfer point",2,2,2,2,2
"45230","Pence Rd & Hickory Trace Dr",35.22564,-80.72005,2.583333,13.66667,31,9.272727,18.09091,31,5.666667,4.083333,31,8.666667,10.16667,31,17.75,27.91667,31,17.25,29.5,31,19.91667,22.66667,31,"HIGHLAND & HICKORY TRACE","222","outbound","not a transfer point",1,1,1,1,0
"45235","WT Harris Blvd & Wallace Ave",35.20858,-80.72612,3.083333,35.75,31,18.27273,93.45455,31,1.75,29.5,31,3.25,37.16667,31,8,69.41667,31,5.166667,56.5,31,27.41667,102.9167,31,"COPPERWAY & WALLACE","3","inbound","not a transfer point",2,2,2,2,2
"45240","Pence Rd & Montezuma Trl",35.22554,-80.71532,12.25,33.33333,31,16.27273,48.90909,31,7,8.916667,31,16.08333,14.58333,31,24.91667,29.5,31,27.66667,52.66667,31,29.58333,41.83333,31,"MONTEZUMA & PENCE GROVE","222","outbound","not a transfer point",1,1,1,1,0
"45242","Pence Rd & Parkers Crossing Dr",35.22465,-80.71038,12.58333,23.16667,31,5.454545,38,31,11.08333,27.33333,31,32.75,57.33333,31,28.66667,72,31,36.16667,70.5,31,22.75,72.5,31,"PARKERS CROSSING & BANDY","222","outbound","not a transfer point",1,1,1,1,0
"45293","Beatties Ford Rd & Sunset Rd",35.30413,-80.85755,113.8333,720.1667,31,130,955.5455,31,101.5,552.75,31,124.3333,858.75,31,215.3333,1470.417,31,205.0833,1517.417,31,181.0833,1441.583,31,"HAMILTON & SUNSET","7","outbound","not a transfer point",4,4,4,4,2
"45312","Sam Drenan Rd & Randolph Rd",35.19858,-80.81066,131.5,266.6667,31,168,397.7273,31,96.33333,230.75,31,154.25,367.6667,31,245.5,688.5,31,171.0833,599,31,178.0833,640.3333,31,"EASTOVER RIDGE & SANDLEWOOD","15, 39","outbound","transfer point",4,3,3,3,2
"45314","Billingsley Rd & Cascade Cir",35.19073,-80.8039,168.0833,478.75,31,190.7273,542.4545,31,150.9167,432.3333,31,179.6667,579.9167,31,260.3333,1082.917,31,227.4167,1030.25,31,205.1667,969.9167,31,"RANDOLPH & CASCADE","15, 39","outbound","not a transfer point",4,3,3,3,2
"45315","IBM Dr & Hewitt Associates Dr",35.30706,-80.77616,7.333333,1.5,27,47.45455,7.818182,27,7.083333,2,27,62.16667,7,27,197.5,26.16667,27,136.0833,22.08333,27,0.25,8.833333,23,"SOLECTRON & HEWITT ASSOCIATES","54","inbound","not a transfer point",3,2,2,1,0
"45318","Billingsley Rd @ 411",35.19051,-80.80562,39.5,126.9167,31,32.09091,112.5455,31,38.75,96.75,31,45.5,133.8333,31,66,230.5,31,53.33333,226.25,31,57.33333,217.8333,31,"RANDOLPH & CASCADE","15, 39","outbound","not a transfer point",4,3,3,3,2
"45319","Providence Rd & McKee Rd",35.06586,-80.77016,2,1.5,21,37.81818,0.09090909,23,0,0,0,75.66667,1.333333,21,86.5,1.5,23,112.6667,2.666667,20,0,0,0,"UNKNOWN","Routes Unknown","not applicable","transfer nature unknown",0,0,0,0,0
"45320","Albemarle Rd & Harrisburg Rd",35.21176,-80.68927,30.41667,58.66667,31,26.36364,93.72727,31,7.833333,59.5,31,40.75,111.5833,31,59.91667,129.6667,31,65.16667,134,31,64.41667,145.9167,31,"DWIGHTWARE & HARRISBURG","222, 46x","inbound","transfer point",2,1,1,1,0
"45321","Providence Rd & Ballantyne Commons Pkwy",35.06545,-80.77027,0.5,15.5,10,0.3636364,26.18182,23,0,0,0,4,162.3333,21,7.333333,217.3333,23,1,122.6667,20,0,0,0,"UNKNOWN","Routes Unknown","not applicable","transfer nature unknown",0,0,0,0,0
"45322","Billingsley Rd & Randolph Rd",35.1906,-80.80916,318.3333,632.75,31,430.0909,913.2727,31,243.25,339.1667,31,309.9167,555.8333,31,652.0833,1683.667,31,498.8333,1629.75,31,430.25,1553.417,31,"RANDOLPH & CASCADE","15, 39","not applicable","not a transfer point",4,3,3,3,2
"45323","Sam Drenan Rd & Randolph Rd",35.19864,-80.81069,253.4167,22.5,31,368.5455,29.36364,31,182.6667,13.83333,31,222.5833,18.83333,31,455.8333,45.41667,31,410.25,23.5,31,513.4167,43.25,31,"EASTOVER RIDGE & SANDLEWOOD","15","inbound","not a transfer point",2,2,2,1,1
"45324","Billingsley Rd & Jonquil St",35.19166,-80.80057,9.083333,54.75,31,10.54545,71.45455,31,6.75,47.83333,31,11,69.58333,31,19.5,112.6667,31,25,117.5833,31,26.5,96.66667,31,"JONQUIL & MARVIN","39","outbound","not a transfer point",2,1,1,2,1
"45325","IBM Dr & Neal Rd",35.30401,-80.7724,34.08333,25.66667,27,60.45455,40.09091,27,9.25,11.58333,27,63.16667,12.58333,27,217,46.66667,27,212,26.91667,27,395.4167,8.083333,23,"HEWITT ASSOCIATES & NEAL","54","inbound","not a transfer point",3,2,2,1,0
"45330","Circumferential Rd & Trellis Pointe Blvd",35.20834,-80.69236,50.83333,9.416667,31,53.27273,9.090909,31,52.75,11.91667,31,62.83333,16.58333,31,78.08333,5.75,31,73.25,3.25,31,72.25,2.833333,31,"CIRCUMFERENTIAL & CIRCUMFERENTIAL","222","not applicable","not a transfer point",1,1,1,1,0
"45332","Westinghouse Blvd & Forsyth Park Dr",35.1325,-80.95505,9,31,31,1,10.09091,31,1.916667,15.66667,31,6.333333,27.33333,31,2.666667,32.25,31,2.416667,13.75,31,5.333333,30.41667,31,"STOCKPORT & FORSYTH PARK","55","outbound","not a transfer point",1,2,2,1,0
"45333","Westinghouse & Forsyth Park Dr",35.13245,-80.95508,21.66667,5.75,31,11.27273,3.727273,31,28.33333,3,31,40,4.5,31,42.91667,1.666667,31,15.25,0.5833333,31,26.66667,5.166667,31,"FORSYTH PARK & FRUEHAUF","55","inbound","not a transfer point",0,1,1,1,0
"45335","IBM Dr & Solectron Dr",35.31207,-80.77745,42.25,108.1667,27,74.18182,169.3636,27,30.66667,70.83333,27,57.83333,145.8333,27,185.1667,585.6667,27,105,673.4167,27,131,1092,23,"COMPATIBLE & SOLECTRON","50, 54","outbound","not a transfer point",2,2,2,2,0
"45337","IBM Dr & Hewitt Associates Dr",35.30667,-80.77571,1.75,24.58333,27,8.363636,71.90909,27,1.333333,13.66667,27,5.833333,75.25,27,36.25,243.6667,27,46.83333,240.6667,27,132.3333,189.6667,23,"SOLECTRON & HEWITT ASSOCIATES","50, 54","outbound","not a transfer point",2,1,1,2,0
"45342","The Plaza & Duncan Ave",35.23496,-80.80506,6.916667,14,31,17.54545,22.45455,31,3.166667,8.666667,31,6,13.33333,31,39.08333,64.25,31,4.75,30.5,31,6.083333,28.16667,31,"STRATFORD & CATAWBA","4","outbound","not a transfer point",2,2,2,2,1
"45343","The Plaza & Mason Cir",35.2355,-80.80417,1.583333,12,31,2.909091,16.09091,31,5.583333,10.08333,31,4.75,13,31,14.83333,66,31,23,53.75,31,28.75,68.25,31,"CATAWBA & MASON","4","outbound","not a transfer point",2,2,2,2,1
"45344","Mallard Creek Rd & Hubbard Rd",35.31184,-80.7904,11.41667,64.33333,31,24.45455,101,31,5.166667,48.75,31,15.83333,73.66667,31,23.91667,127,31,10.5,139.4167,31,11.75,126.9167,31,"PENNINGER & PENNINGER","22","outbound","not a transfer point",2,2,2,2,1
"45346","Mallard Creek Rd & Hubbard Rd",35.31185,-80.79043,60.25,17.16667,31,112.7273,42.90909,31,51.33333,8.333333,31,77.91667,33.41667,31,102.4167,30.25,31,127.6667,22.91667,31,120,16.5,31,"GARRISON & HUBBARD","22","inbound","not a transfer point",2,2,2,2,0
"45348","Woodlawn Rd & Wallingford St",35.17943,-80.88454,35.5,37.66667,31,33.54545,38.36364,31,50.83333,26,31,85.41667,31,31,143.4167,69.16667,31,87.75,86.08333,31,88.91667,76.75,31,"WALLINGFORD & I-77 EXIT 6B","24","outbound","not a transfer point",1,1,1,1,0
"45354","Mallard Creek Park & Ride",35.32384,-80.77276,12.91667,5.416667,23,15.63636,4.909091,23,15.25,9.916667,21,26.75,19.33333,22,45.66667,22.08333,23,293.5,23.25,23,1057.167,13.25,23,"<Street beginning> & BEN CRAIG","50, 54","not applicable","not a transfer point",1,0,0,0,0
"45356","Claude Freeman Dr & Mallard Creek Church Rd",35.33685,-80.75857,68.83333,11.91667,27,115.0909,17.90909,27,32.16667,9,27,75.5,31.83333,27,293.9167,141.75,27,273.9167,154.5,31,302.1667,336.25,31,"DAVID TAYLOR & MALLARD CREEK CHURCH","50, 54","outbound","not a transfer point",2,2,2,2,0
"45357","IBM Dr & Neal Rd",35.30436,-80.77274,29.41667,28.16667,27,51.90909,38.81818,27,9.083333,5.583333,27,15.41667,56.58333,27,65.5,286.5833,27,36.16667,240.75,27,27.5,522,23,"HEWITT ASSOCIATES & NEAL","50, 54","outbound","not a transfer point",2,1,1,2,0
"45358","Rosa Parks Pl & Carrier Dr",35.27285,-80.85736,1.166667,1.416667,31,0.5,0,31,1.666667,9.583333,31,4.75,10.83333,31,21.5,43.41667,31,9.083333,117.5833,31,24.83333,139,31,"CARRIER & BEATTIES FORD","18","outbound","transfer point",1,1,1,2,0
"45360","Westinghouse Blvd & D Ducks Ln",35.1312,-80.94767,66.91667,7.5,31,47.72727,5,31,108.0833,6.75,31,127.75,19.83333,31,312.9167,24.33333,31,250.1667,23.91667,31,152.5833,12.91667,31,"D DUCKS & STOCKPORT","55","inbound","not a transfer point",0,2,2,1,0
"45363","Northcross Park & Ride",35.44833,-80.87157,551.75,560.8333,23,977.3636,981.4545,23,266,216.25,23,1077.833,561.0833,22,3676.167,3255.833,23,3320.5,2978.333,23,3394.167,3082.833,23,"NORTHCROSS & <Street beginning>","48x","not applicable","transfer point",0,0,0,0,0
"45367","Cove Creek Dr & Eastbrook Rd",35.26128,-80.74613,1.833333,3.25,27,9.363636,6,27,2.083333,3.083333,27,7.75,12.83333,27,16.66667,20.5,27,18.5,31.5,27,7.25,77.83333,27,"EASTBROOK & EASTBROOK","29","outbound","not a transfer point",2,2,2,0,0
"45368","Cove Creek Dr & Delham Dr",35.26369,-80.74088,15.33333,16,27,19.81818,12.36364,27,16,16.66667,27,17.58333,9.416667,27,19.58333,14.16667,27,33.25,62.91667,27,10.75,131.5,27,"DELHAM & EQUITABLE","29","outbound","not a transfer point",2,2,2,0,0
"45369","Cove Creek Dr & Delham Dr",35.26338,-80.74099,29,21.83333,31,25.72727,30.72727,31,33.91667,18.75,31,50.83333,23.41667,31,73.83333,32,31,153.9167,49.58333,31,163.9167,26.5,27,"EASTBROOK & DELHAM","23, 29","inbound","not a transfer point",2,2,2,0,0
"45370","Ben Craig Dr & Mallard Creek Rd",35.32184,-80.77376,0.08333333,0,19,0.7272727,0.2727273,21,0,0,19,1.083333,0.3333333,21,5.583333,3.25,23,12.33333,23.83333,31,39,99.83333,31,"J N PEASE & MALLARD CREEK","50","inbound","not a transfer point",0,0,0,0,0
"45371","Cove Creek Dr & Eastbrook Rd",35.26107,-80.74622,17.25,7.833333,31,22.36364,15.45455,31,17.41667,13.08333,31,27.58333,20,31,66.08333,35.25,31,88,36.41667,31,141.1667,12.75,27,"EASTBROOK & EASTBROOK","23, 29","inbound","not a transfer point",2,2,2,0,0
"45372","Hickory Grove Rd & Susan Dr",35.22458,-80.723,9.25,58,31,11.18182,82.54545,31,4.833333,63.66667,31,4.916667,114.1667,31,9.333333,114.6667,31,13.66667,113.8333,31,11.66667,93.08333,31,"SUSAN & MARKET","222","inbound","transfer point",1,1,1,1,0
"45374","Graham St & Princess St",35.2865,-80.80112,24.58333,7.666667,31,12.45455,1.727273,31,193.9167,60.75,31,299.3333,88.25,31,448.1667,101.75,31,462.9167,76.41667,31,47.91667,24,31,"PRINCESS & RACINE","22","inbound","not a transfer point",2,2,2,2,0
"45375","Graham St & Princess St",35.2869,-80.80069,3.833333,23.16667,31,2.181818,20.72727,31,2.833333,20,31,2.416667,15.5,31,11.33333,43.25,31,7.75,41.5,31,3.75,39.58333,31,"PRINCESS & RACINE","22","outbound","not a transfer point",2,2,2,2,1
"45377","Reames Rd & Bayview Pkwy",35.3405,-80.85796,5.5,78,31,17.09091,118.7273,31,13.41667,101.9167,31,27.25,164.5833,31,26.33333,340.0833,31,31.41667,279.25,31,21.41667,186,31,"AUSTON CROSSING & BAYVIEW","53x, 7","outbound","not a transfer point",2,2,2,2,0
"45378","Reames Rd & Perimeter Pkwy",35.34476,-80.85751,33.41667,233.8333,31,41.90909,251.9091,31,35.25,210.3333,31,14.08333,91.5,31,65.16667,260,31,41.33333,233,31,28.33333,216.8333,31,"SECRETARIAT & PERIMETER","53x, 7","outbound","not a transfer point",2,2,2,2,0
"45380","Technology Dr & Flat River Dr",35.31728,-80.77079,8.083333,25.66667,27,21.72727,29.18182,27,8.416667,32,26,9.916667,29.25,27,29.91667,69.75,27,16,52.4,27,0,0,0,"OVERLAND PARK & FLAT RIVER","54","outbound","not a transfer point",2,2,2,2,0
"45381","Reames Rd & Bayview Pkwy",35.34051,-80.85811,96.66667,6.083333,31,153,15.18182,31,101.1667,9.416667,31,195.3333,20.66667,31,359.4167,34.41667,31,273.25,34.83333,31,199.6667,21.91667,31,"AUSTON CROSSING & BAYVIEW","53x, 7","inbound","not a transfer point",3,2,2,2,0
"45382","Reames Rd & Perimeter Pkwy",35.34471,-80.8578,0.08333333,0,23,0,0,20,65.33333,4.666667,31,80.66667,10.75,31,364.4167,41.33333,31,320.8333,23.33333,31,290.25,33.83333,31,"SECRETARIAT & PERIMETER","53x","inbound","not a transfer point",1,0,0,0,0
"45384","Westinghouse Blvd @ 3550",35.13275,-80.96666,12.83333,139.75,31,12.90909,85.63636,31,3.833333,84.33333,31,7.083333,86.5,31,14.75,195.6667,31,4.25,78,31,1.5,30.41667,31,"GOODRICH & WESTINGHOUSE COMMONS","55","outbound","not a transfer point",1,2,2,1,0
"45385","Westlake Dr @ 11025",35.13681,-80.97037,14.08333,101.4167,31,10.18182,83.90909,31,67.33333,154.3333,31,57.33333,130.1667,31,30,183.75,31,5.916667,85.33333,31,7.666667,53.83333,31,"DISPLAY & TURTLE CREEK","55","outbound","not a transfer point",1,2,2,1,0
"45386","Westlake Dr @ 10601",35.14064,-80.96692,44,233,31,31.72727,138.6364,31,69,225.25,31,49.58333,411.8333,31,61.91667,704.5,31,67.08333,665.5833,31,47.16667,602.1667,31,"DISPLAY & TURTLE CREEK","55","outbound","not a transfer point",1,2,2,1,0
"45387","Westlake Dr @ 10415",35.14244,-80.96785,3.333333,3.416667,31,7.090909,11.18182,31,1.666667,4.25,31,1.166667,4.916667,31,1,3.75,31,1.666667,9.25,31,0.6666667,4.916667,31,"WESTINGHOUSE COMMONS & DISPLAY","55","outbound","not a transfer point",1,2,2,1,0
"45388","Westlake Dr @ 10301",35.14231,-80.97123,20.41667,96,31,29.90909,116.7273,31,21.25,80.25,31,15.25,154.9167,31,51.33333,362.3333,31,32.91667,268.3333,31,47.58333,276.6667,31,"WESTINGHOUSE COMMONS & DISPLAY","55","outbound","not a transfer point",1,2,2,1,0
"45398","College St & Morehead St",35.22029,-80.85097,18.58333,58.83333,31,11.5,47,31,10.08333,44.25,31,18.08333,82.91667,31,71.33333,139.4167,31,20.83333,57.33333,31,42.91667,74.75,31,"MOREHEAD & TRYON","16","inbound","not a transfer point",4,3,3,5,0
"45399","College St & Brooklyn Village Ave",35.2223,-80.84766,140.75,661.6667,31,103,676.0909,31,116.5833,428.75,31,57.08333,461.5833,31,136.6667,746.25,31,52,415.25,31,48.83333,339.3333,31,"STONEWALL & HILL","16, 35, 5","inbound","not a transfer point",8,7,7,8,2
"45400","Mallard Creek Rd & Mallard Hill Dr",35.33935,-80.77047,2.583333,1.083333,23,3.363636,1.454545,23,1.083333,4.083333,23,1.416667,6.333333,23,26.08333,50.58333,23,59.08333,133.0833,31,136.75,345.8333,31,"ALEXANDER & MALLARD HILL","50","not applicable","not a transfer point",1,0,0,0,0
"45407","Morehead St & Arty Ave",35.22515,-80.87729,73.66667,219.75,31,89.72727,242.7273,31,98.5,221.0833,31,117.8333,308.0833,31,356.5833,572.75,31,649.1667,727.5,31,113.9167,166.3333,31,"GREENLAND & ARTY","35, 5","outbound","not a transfer point",4,4,4,3,0
"45409","Wilkinson Blvd & Remount Rd",35.22414,-80.88371,316.3333,242.6667,31,320.7273,230.9091,31,203.9167,204.25,31,274.5833,385.5833,31,616.1667,695.5,31,899.0833,834.1667,31,321.4167,383.9167,31,"REMOUNT & CAMP GREENE","35, 5","outbound","not a transfer point",4,4,4,3,0
"45410","Mallard Creek Church Rd & David Taylor Dr",35.34022,-80.76598,111.8333,41.08333,27,150.4545,48.18182,27,106.4167,34.41667,27,110.0833,42.83333,27,235.3333,108.8333,27,171,162.0833,31,157.5,249.75,31,"DAVID TAYLOR & PROSPERITY CHURCH","50, 54, 59","not applicable","not a transfer point",3,3,3,3,0
"45413","Wilkinson Blvd & Alleghany St",35.22759,-80.91276,108.0833,290.6667,31,111.7273,301.1818,31,79.25,210.75,31,70.58333,326.1667,31,92.5,488.5833,31,61.83333,480.3333,31,38.91667,333,31,"ALLEGHANY & FAIRHAVEN","35, 5","outbound","not a transfer point",4,4,4,3,0
"45415","Wilkinson Blvd & Mulberry Church Rd",35.22951,-80.91723,51.75,381,31,53,372,31,36.33333,245.9167,31,81.5,401.25,31,117.5833,562.25,31,86.75,508.1667,31,77.33333,776.3333,31,"MULBERRY CHURCH & BOYER","35, 5","outbound","not a transfer point",4,4,4,3,0
"45417","Wilkinson Blvd & Boyer St",35.23264,-80.92519,57.58333,599.1667,31,53.27273,532.1818,31,64,463.3333,31,52.91667,610.3333,31,100.8333,1452.333,31,89.75,1500.167,31,110,977.2857,31,"BOYER & BOYER","35, 5","outbound","not a transfer point",4,4,4,3,0
"45419","Wilkinson Blvd & Harlee Ave",35.2342,-80.93461,48.33333,175.4167,31,32.27273,149.8182,31,30,168.9167,31,30.58333,179.4167,31,36.75,249.1667,31,38.66667,270.9167,31,43.83333,427.3333,31,"HARLEE & RODWELL","35, 5","outbound","not a transfer point",4,4,4,3,0
"45420","Tryon St & Carson Blvd",35.21923,-80.85293,40.66667,100.5833,31,99.18182,312.1818,31,32,49.08333,31,31.58333,65.41667,31,75.91667,128.5833,31,48.25,80.33333,31,73.16667,98.75,31,"PALMER & PALMER","16","inbound","not a transfer point",4,3,3,5,0
"45422","Claude Freeman Dr & David Taylor Dr",35.33142,-80.76041,18.66667,1.333333,27,13.09091,1.909091,27,22.58333,3.5,27,37.41667,5.083333,27,157.1667,36.58333,27,197.0833,31.75,31,271.25,35.41667,31,"DAVID TAYLOR & MALLARD CREEK CHURCH","50, 54","not applicable","not a transfer point",2,2,2,2,0
"45424","David Taylor Dr & Claude Freeman Dr",35.33022,-80.76313,33,20.16667,27,14.54545,6.818182,27,5.916667,3.416667,27,4.833333,1.666667,27,30.66667,17.91667,27,20,8.666667,31,14.08333,13.25,31,"GOVERNOR HUNT & CLAUDE FREEMAN","50, 54","not applicable","not a transfer point",2,2,2,2,0
"45426","Milton Rd & Tipperary Pl",35.2415,-80.74977,49.41667,24.5,31,82,34.72727,31,37.08333,28.83333,31,41,32.5,31,52.25,37.75,31,55.25,76.5,31,73.41667,86.41667,31,"TIPPERARY & OAK FOREST","3","inbound","not a transfer point",2,2,2,2,1
"45429","Morehead St & Arty Ave",35.22492,-80.87739,239.0833,68.33333,31,254.7273,86.27273,31,234.3333,75.16667,31,319.9167,67.91667,31,467.6667,97.75,31,333.1667,67.5,31,350.5,124,31,"GREENLAND & ARTY","35, 5","inbound","not a transfer point",4,4,4,2,1
"45430","Wendover Rd & Monroe Rd",35.19612,-80.79187,184.0833,131.5,31,265.3636,151.6364,31,177.9167,116.4167,31,219.5,147.8333,31,341.4167,225.6667,31,259.0833,235.8333,31,198.8333,214.5,31,"HOME DEPOT & MONROE","39","inbound","not a transfer point",2,2,2,2,1
"45431","Eastway Dr & Woodland Dr",35.20756,-80.78349,14.83333,20.41667,31,12.72727,25.36364,31,8.25,5.666667,31,12.33333,9.75,31,24.75,15.58333,31,23.75,21.58333,31,16.83333,24.83333,31,"WOODLAND & GOODWIN","39","inbound","not a transfer point",2,2,2,2,1
"45432","Eastway Dr & Woodland Dr",35.20746,-80.78376,34.58333,26.83333,31,40.63636,23.18182,31,20.75,15.08333,31,21.83333,30.83333,31,30.66667,42.75,31,35.58333,30.5,31,36.08333,18,31,"WOODLAND & GOODWIN","39","outbound","not a transfer point",1,1,1,1,1
"45433","Wendover Rd & Monroe Rd",35.19632,-80.79196,84.08333,235.9167,31,103.1818,343.8182,31,90.75,224.9167,31,130.25,298.1667,31,166.75,512.0833,31,149.0833,382,31,127.75,249.5,31,"HOME DEPOT & MONROE","39","outbound","not a transfer point",1,1,1,1,1
"45437","Central Ave & Eastway Dr",35.21559,-80.78152,8,108.75,31,8.636364,99,31,5.916667,73,31,305.25,1430.75,31,548.5833,2861.417,31,457.9167,2643.333,31,355.6667,1906.5,31,"GLENN & EASTWAY","9","outbound","transfer point",6,6,6,5,1
"45440","Providence Rd & Cedar Ln",35.15087,-80.79304,1.833333,7.333333,31,0,1,31,1,0.8333333,31,0.5,5.416667,31,1.333333,20.91667,31,0.8333333,21.25,31,2.416667,35.33333,31,"SHELTON & CEDAR","14","outbound","not a transfer point",2,2,2,1,0
"45441","Mallard Creek Church & David Taylor",35.33885,-80.76336,27.66667,63.5,27,28.18182,106.2727,27,15.58333,52.16667,27,14.83333,59.33333,27,9.333333,60.66667,27,1.666667,5.333333,6,0,0,0,"CLAUDE FREEMAN & DAVID TAYLOR","54, 59"," ","not a transfer point",3,3,3,2,0
"45460","Neal Rd & IBM Dr",35.30256,-80.77416,0,0,20,0,0.09090909,21,0,0,19,0,0,20,0.1666667,0.25,23,0.1666667,1.666667,22,0.8333333,6.416667,23,"RUMSTONE & IBM","54","outbound","not a transfer point",0,0,0,0,0
"45461","Neal Rd & Rumstone Ln",35.2963,-80.77884,0.25,0,23,0,0.1818182,23,0.25,0,19,2.25,0.08333333,21,27.08333,2.916667,23,26.75,1.333333,22,68.5,7.333333,23,"UNIVERSITY CITY & RUMSTONE","54","inbound","not a transfer point",1,0,0,0,0
"45462","Neal Rd & Rumstone Ln",35.29627,-80.77872,0.08333333,0.3333333,20,0,0.2727273,21,0.08333333,0.3333333,19,0.9166667,4.083333,20,1.75,26.08333,23,2,28.33333,22,8.416667,57.83333,23,"UNIVERSITY CITY & RUMSTONE","54","outbound","not a transfer point",0,0,0,0,0
"45470","IBM Dr & Solectron Dr",35.31199,-80.77766,100.9167,32.83333,27,144.7273,62.36364,27,64.58333,12.66667,27,115.5,50.08333,27,387.0833,138.8333,27,503.1667,62.41667,27,875.25,13.41667,23,"COMPATIBLE & SOLECTRON","54","inbound","not a transfer point",3,2,2,1,0
